"","X1","X2"
"1790",1790,"0001010100101001101011011010010001010101010100001010000100101001000101010000001101010001000001100000"
"1791",1791,"0111010110111111111111111101110001011011011011111011100101111111111101101111111111011101001111110111"
"1792",1792,"0111000110110001011111011010000000000000110000111110110100101110011011111000000001010001000010111010"
"1793",1793,"1011011111111111111111111101111111111101111111111011101111111110011011001100111111111111111111010111"
"1794",1794,"0010010100100010110001111100000000010100000000001100011100000010000100000001000000011001000000001000"
"1795",1795,"1111111111111111111111011111111111111101111101111111101111111111110111111111111111111111111111111111"
"1796",1796,"0111111110111111111111101111011100101111001111101001100110111011110111111110111111110111111111111111"
"1797",1797,"1010010110111101110111011111111010000100010000011110011111000000111000011000011101111111100011100000"
"1798",1798,"1111000110110100111111011111101111111111010111111110000111111001111110011111110101111101101011011001"
"1799",1799,"0011000100000111111111011000100000010000100000101100011110101010011100001001000001011100110000110000"
"1800",1800,"0010000100101101010100111000100000000110010100111000110101101111001101000001000000010001010000100000"
"1801",1801,"1001000110010000000010001001000001000010000010001000000100101000000100000000000000001011000000000000"
"1802",1802,"0111010110111001011111011011100000000101110000011011011110111111000111001110011101011111011001011100"
"1803",1803,"1111110111111111101111111011111010011001011011111111111111111111110111111110111111001110111011101001"
"1804",1804,"0000000000000001000110000100000000000000000000001000000000101000000000010000000000000000000000000000"
"1805",1805,"1111110111111110111111011111111011011001001100111111011111011111010111101111111001111111110011111100"
"1806",1806,"0011001100111101101011001011100010011000101110101001110101011100011010000000100001111101110010011001"
"1807",1807,"0000010100100111010001100100000000010000010000010110010101001110000100000001000101001001000000100000"
"1808",1808,"0011110110101111011111111111000011001100111110011101010110111010101000111111000011011101110001111000"
"1809",1809,"0000000000010000000000000010000000000000100000000000000000000000000000010000000000000000000000000000"
"1810",1810,"0000000000000000000000000000000000000000000000001000000000000001000000000001000000010000000000000000"
"1811",1811,"1111101111111110111111111111011111111111111111111011001111111100111111111111011111111111111111111111"
"1812",1812,"0000000100110100110010010000000000100100010000101000010000000000000001000000000001000000000000000000"
"1813",1813,"0011000111111101111011011111110100110001111000111110101111101110111011011111100101111111111110011111"
"1814",1814,"1000010110111000011111111010000000010001110000111100010110101010001101000000000101001000100000011000"
"1815",1815,"1000000000000000000010110000100000000010000000000000000000000010000000000001000000000000010000000000"
"1816",1816,"1010100110111111111111111111100110111110111000101001100110111000111101111011011011101100101011111100"
"1817",1817,"1110011110100011011111011011100010100100111101111101010100101111111001111001010101111111111010110100"
"1818",1818,"1010001000011010001111011000110000101001000000001010000100001000000001000010100110011001100000000000"
"1819",1819,"1111111110111111111111011111101111111011101111111010111101111111110100111111111111111111111001110111"
"1820",1820,"1101110110101101111111111011100110010101011111111111111111110111111100001111011111111111111101011111"
"1821",1821,"1100100000110001011011010100000100010100000010111010000100000000001010001010000100010000100000000101"
"1822",1822,"1110010100011111011011111000010000011100011010011011011110111010110010010011000001111001000011010000"
"1823",1823,"1011000111101101011111101111111101111100001100111011101110111010011101111100011111011011110110111011"
"1824",1824,"1111100110111011011111011010100110001101000011111001111110011111110100111110101101101111111011111111"
"1825",1825,"1000000100001100110001111100000000100000001100101010011100000010000000100001000001011000000010000010"
"1826",1826,"0000000100000101010000100100000000000100010000101000000100001000001000000000000011000000001000001000"
"1827",1827,"1111101110111111111111011111111101100011111011111110111111111001011111111111101111101111011111111011"
"1828",1828,"0010000100010101000011001100000000100000000000101100010000000010000000001000000000000010000101100000"
"1829",1829,"1111110111111111111101011111111111011101101111111111111111011111110101111110111101111111111011111111"
"1830",1830,"1011111111111110111111011111111110011101111110111111111111111111101111101111011101111111111111111111"
"1831",1831,"1011000110000111010001011011100000111101000000001110011100001000000100011000000100000001010100011010"
"1832",1832,"0111100111111011111011011111111111111111111111111111111111111101101111111111111101111111101111111111"
"1833",1833,"0000000100001000000000100100000000100000000000001000001100001010001001000000000000000000000000000000"
"1834",1834,"0001010100101000010111111000100000000000100000011110110110001010111000000001000001100101010000011001"
"1835",1835,"0000000000011000010011111100000000100000000000101000011100000100110000010000000000001001000100100001"
"1836",1836,"0000010100000011001011111100000000100000000100101000001100000100101100000001000001000000010010000000"
"1837",1837,"0000000000000000010010011100100000000000100100001000010110001010000100000010000100010000000010000000"
"1838",1838,"0001001100101100001110001000010000000100110010011100010011010101011000000000000001010001000000000001"
"1839",1839,"1011110110111110110111001011000000001101100110101101110110011100101111001001001000010011100010011001"
"1840",1840,"1010000000000000000110000001000000000100100000000000000000000100001000010001000100001000000000000000"
"1841",1841,"1011000100001010010011101011100010010100000000111010000101110011000100000011000001001101100001000000"
"1842",1842,"1011101110111101111111111111110000101010010011111111100111011011111111111001010101111111101011111111"
"1843",1843,"0011000110111101111011111011101111011101000100111010110111111110011110110011111111111111101101110001"
"1844",1844,"1111111111111111011111011011001111111100111101101111111111111010111001111101010001111111101011110110"
"1845",1845,"1110100100101101110111111101100110011101000101101001000111100010101110001000001111011011000100010101"
"1846",1846,"0010010110101000001001111000000001000001010000011000010100000010001000001010000011001000000000001000"
"1847",1847,"0000000100010000010010010000000010010010010000001000100100001110011000000000000000000000000100000001"
"1848",1848,"0111000100001101111110011111100001111100000100111110111101001010010010100010010001001001001010010000"
"1849",1849,"1111111111111101011111011111101111111100101111101111111111011010110101111100111101111111101101110100"
"1850",1850,"0010000100001010000001000100000000000000010000101000010000000000000100000011000110010101000000001010"
"1851",1851,"1011000110110100011011111000001000000100000111111010110110001010111101010001010101010001000111001001"
"1852",1852,"1111001111111111111011011111111011011100011110111111111111111011011110101111011101111111011011011011"
"1853",1853,"0111111110111101011111011011111011111001010111101111011111111011111011101001111101011111101110110011"
"1854",1854,"1010100100011110110011011000000000000000010010001000100110101010100101011010000001011010110100000011"
"1855",1855,"0000000000000011000000000000000000000000010000000000010000000100011000000000000000010000000000001000"
"1856",1856,"1111100110111101011111111111111101011100011101111111001101111011111111111100111011111111010111111111"
"1857",1857,"0000000000110000000011111000000000000101100000111110110100110010100100001010000000000011000010000000"
"1858",1858,"0000000000010001000010001000000000000100010000001100010010000000000000010001000000010000000000000000"
"1859",1859,"1111111111111111111111111111111111111100011100111111110111111011111111111111111111111111111111110111"
"1860",1860,"1111110110111111111111111111111110110111111011111111111111111110110101011111001111101001111011111101"
"1861",1861,"0000000110000000111010001010000000000000000100001000000100000110010101000011000101001010110000000001"
"1862",1862,"1011111110111111111011011111001111011101011110111111100111111010110111101111110111111111101011111111"
"1863",1863,"0000000000100000000011000000000000100100000010001000000100000010000000010000000000000001000001000000"
"1864",1864,"0000010000100000000101110100000000100000110000001010000100000111001100100001000001001001010010001000"
